﻿level6 LINK ID,연월,평일 / 주말,주요시간대,도로등급,시도명,시군구명,읍면동명,15% 주행속도 (km/h),25% 주행속도 (km/h),30% 주행속도 (km/h),50% 주행속도 (km/h),75% 주행속도 (km/h),85% 주행속도 (km/h),평균속도 (km/h),속도 표준편차 (km/h),최대속도 (km/h)
55110112201,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,43,46,47,50,54,57,49.49,6.42,65
55110112201,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,44,46,47,51,53,55,50.02,5.38,66
55110112201,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,44,46,47,49,53,54,49.28,4.91,66
55110112201,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,44,46,47,49,53,54,49.18,6.03,65
55110112201,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,48,49,50,52,56,58,52.42,4.97,68
55110112201,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,48,49,51,53,57,58,52.76,7.61,66
55110112301,202306,평일,7,시군도,전라북도,전주시 완산구,평화2동,76,83,84,95,104,114,94.29,16.39,132
55110112301,202306,평일,8,시군도,전라북도,전주시 완산구,평화2동,81,82,86,92,101,103,93.02,12.93,138
55110112301,202306,평일,11,시군도,전라북도,전주시 완산구,평화2동,79,81,82,89,98,104,90.02,12.52,122
55110112301,202306,평일,12,시군도,전라북도,전주시 완산구,평화2동,80,83,86,93,102,108,93.32,15.11,160
55110112301,202306,평일,17,시군도,전라북도,전주시 완산구,평화2동,80,83,85,91,103,104,92.14,14.27,143
55110112301,202306,평일,18,시군도,전라북도,전주시 완산구,평화2동,84,90,91,98,105,118,98.7,15.8,137
55110112302,202306,평일,7,시군도,전라북도,전주시 완산구,평화2동,76,82,84,86,107,114,92.22,21.1,129
55110112302,202306,평일,8,시군도,전라북도,전주시 완산구,평화2동,69,76,79,96,105,112,90.4,22.17,122
55110112302,202306,평일,11,시군도,전라북도,전주시 완산구,평화2동,83,85,88,95,104,109,95.65,14.32,137
55110112302,202306,평일,12,시군도,전라북도,전주시 완산구,평화2동,76,80,83,92,104,111,92.36,18.21,135
55110112302,202306,평일,17,시군도,전라북도,전주시 완산구,평화2동,72,74,76,82,90,95,82.39,11.94,113
55110112302,202306,평일,18,시군도,전라북도,전주시 완산구,평화2동,81,86,88,95,104,111,95.52,12.49,125
55110131601,202306,평일,7,시군도,전라북도,전주시 완산구,평화2동,34,34,44,47,50,51,41.38,15.97,55
55110131601,202306,평일,8,시군도,전라북도,전주시 완산구,평화2동,34,40,42,42,49,51,42.45,7.28,53
55110131601,202306,평일,11,시군도,전라북도,전주시 완산구,평화2동,30,31,31,40,47,47,38.04,9.41,53
55110131601,202306,평일,12,시군도,전라북도,전주시 완산구,평화2동,31,35,37,42,44,49,40.7,6.38,52
55110131601,202306,평일,17,시군도,전라북도,전주시 완산구,평화2동,34,36,36,37,40,44,38.12,4.95,55
55110131601,202306,평일,18,시군도,전라북도,전주시 완산구,평화2동,38,41,41,44,47,50,44.52,5.49,56
55110131602,202306,평일,7,시군도,전라북도,전주시 완산구,평화2동,38,39,39,42,45,51,43.13,6.13,56
55110131602,202306,평일,8,시군도,전라북도,전주시 완산구,평화2동,38,38,41,41,56,57,48,8.57,57
55110131602,202306,평일,11,시군도,전라북도,전주시 완산구,평화2동,38,39,41,43,48,49,42.25,9.5,51
55110131602,202306,평일,12,시군도,전라북도,전주시 완산구,평화2동,30,38,39,40,46,48,41.57,10.48,71
55110131602,202306,평일,17,시군도,전라북도,전주시 완산구,평화2동,33,35,36,43,46,50,41.1,7.81,55
55110131602,202306,평일,18,시군도,전라북도,전주시 완산구,평화2동,33,33,38,44,49,49,41.8,7.9,57
55110152001,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,83,88,90,95,106,113,97.15,13.42,132
55110152001,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,84,88,90,97,107,110,96.9,12.7,129
55110152001,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,85,89,91,98,109,117,99.56,14.2,141
55110152001,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,86,90,92,99,111,117,100.26,15.46,136
55110152001,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,83,87,90,97,106,110,97.71,14.77,142
55110152001,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,88,93,95,100,112,118,102.52,14.38,152
55110152002,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,72,79,83,89,103,115,92.92,19.41,160
55110152002,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,74,76,82,88,100,107,89.95,15.26,130
55110152002,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,70,75,77,86,103,107,88.64,17.51,160
55110152002,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,74,79,82,90,103,110,91.57,17.55,145
55110152002,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,76,80,82,95,105,109,93.17,15.24,145
55110152002,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,77,84,85,93,104,111,93.82,16.18,145
55110152601,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,44,44,48,51,54,55,50.09,4.91,59
55110152601,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,48,48,49,50,55,56,51.5,4.35,61
55110152601,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,43,44,45,48,53,53,48.3,6.08,65
55110152601,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,44,46,48,50,55,58,50.23,6.64,64
55110152601,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,45,46,47,52,57,57,51.77,5.82,63
55110152601,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,49,49,49,50,55,57,52.55,5.55,72
55110152801,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,42,45,46,49,52,55,48.69,5.65,61
55110152801,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,45,47,48,49,52,53,49.29,4.46,64
55110152801,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,41,43,43,46,49,51,46.11,4.83,66
55110152801,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,43,44,44,47,50,52,46.8,4.28,59
55110152801,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,43,44,45,48,51,52,47.61,4.95,62
55110152801,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,44,46,47,49,51,54,49.03,4.83,69
55110153301,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,52,55,55,59,67,68,59.2,9.74,85
55110153301,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,53,56,57,59,66,67,60.21,6.42,74
55110153301,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,47,53,55,58,62,63,54.12,12.62,78
55110153301,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,50,53,54,58,63,64,56.98,9.18,86
55110153301,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,49,53,53,56,59,63,55.84,7.2,73
55110153301,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,50,53,55,58,63,66,57.95,7.1,73
55110153401,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,47,50,51,54,59,64,54.72,8.01,73
55110153401,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,48,51,52,55,59,62,54.98,6.57,72
55110153401,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,42,48,49,53,58,60,51.59,9.73,76
55110153401,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,48,50,51,54,58,61,53.77,7.31,82
55110153401,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,44,47,47,50,55,57,50.17,6.35,70
55110153401,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,47,49,50,53,58,61,53.8,7.31,72
55110153402,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,53,56,56,59,64,68,59.79,8.26,82
55110153402,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,55,56,56,58,61,65,59,6.06,76
55110153402,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,51,53,54,57,60,64,57.08,7.31,80
55110153402,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,53,54,55,57,61,64,57.76,5.6,75
55110153402,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,53,55,56,58,61,63,58.01,5.46,74
55110153402,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,54,55,56,59,63,64,58.95,5.83,73
55110153501,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,51,54,56,61,65,67,59.55,6.98,72
55110153501,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,55,58,59,61,64,65,60.54,4.54,70
55110153501,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,51,52,53,57,60,62,56.39,5.71,75
55110153501,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,52,54,55,58,61,63,57.77,5.16,74
55110153501,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,52,55,55,59,62,63,58.41,5.59,76
55110153501,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,55,57,57,60,63,65,59.77,5.2,72
55110153502,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,46,55,55,57,64,66,55.08,15.49,71
55110153502,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,54,56,56,61,63,64,59.05,5.88,69
55110153502,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,54,56,56,58,61,62,58.49,5.1,78
55110153502,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,53,54,56,58,61,64,58.25,4.82,69
55110153502,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,55,56,56,58,62,64,58.58,4.02,66
55110153502,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,55,57,58,60,62,66,60.58,3.86,67
55110153701,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,81,83,83,87,91,93,86.49,6.6,102
55110153701,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,82,84,85,87,92,94,87.23,6.53,100
55110153701,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,80,84,85,88,92,94,87.63,6.75,116
55110153701,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,80,84,85,88,92,94,87.13,6.93,104
55110153701,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,79,83,84,89,93,94,88.18,7.72,114
55110153701,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,82,85,86,89,92,93,88.6,6.41,108
55110153702,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,63,63,63,71,95,98,77.09,21.09,148
55110153702,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,63,63,63,69,95,97,77.3,19.75,124
55110153702,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,63,63,63,68,94,100,76.09,20.19,160
55110153702,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,63,63,63,71,95,98,77.25,20.62,141
55110153702,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,50,63,63,63,92,95,72.44,19.43,125
55110153702,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,63,63,63,70,95,100,77.67,19.97,134
55110153901,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,77,84,86,93,101,108,92.59,16.04,154
55110153901,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,80,85,87,93,101,107,93.58,13.32,133
55110153901,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,80,83,85,91,99,105,91.47,14.16,160
55110153901,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,79,83,85,91,100,104,91.09,13.57,145
55110153901,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,78,81,83,89,98,103,89.49,13.15,126
55110153901,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,82,85,88,93,101,105,93.66,11.93,143
55110153902,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,77,82,83,88,98,102,89.43,11.71,117
55110153902,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,77,82,84,89,97,100,88.58,13.11,122
55110153902,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,75,79,80,86,94,98,86.53,11.16,129
55110153902,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,76,80,82,88,95,99,88.13,11.51,131
55110153902,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,76,80,81,88,97,101,88.6,11.73,132
55110153902,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,80,84,86,91,99,106,92.1,11.88,145
55110157801,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,41,44,44,45,48,49,42.92,11.97,58
55110157801,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,39,44,45,48,49,53,46.53,4.73,53
55110157801,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,42,44,44,48,48,53,46.36,5.61,59
55110157801,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,42,44,44,45,49,53,46.88,5.98,71
55110157801,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,44,44,45,48,49,53,47.42,4.71,64
55110157801,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,45,48,48,49,54,58,50.91,4.6,59
55110158001,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,78,83,86,96,104,112,94.56,17.22,145
55110158001,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,79,85,86,95,102,107,93.06,12.6,120
55110158001,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,79,84,85,93,104,106,93.87,13.83,144
55110158001,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,82,85,87,95,105,112,95.6,14.16,141
55110158001,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,80,85,88,97,105,109,95.27,13.14,130
55110158001,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,82,85,88,95,104,108,95.47,13.19,146
55110158002,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,81,86,88,94,104,111,94.81,13.41,124
55110158002,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,80,87,89,95,104,107,94.64,12.91,123
55110158002,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,80,87,89,97,107,113,96.62,14.57,131
55110158002,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,84,88,90,98,108,114,97.48,15.52,131
55110158002,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,79,84,86,94,105,110,94.81,15.53,138
55110158002,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,85,91,93,99,110,114,100.23,13.82,148
55110158201,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,81,83,85,88,93,95,87.79,7,102
55110158201,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,83,84,86,89,93,95,88.46,6.75,100
55110158201,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,82,86,87,90,93,95,89.16,6.79,115
55110158201,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,81,85,86,89,94,96,88.65,7,106
55110158201,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,80,84,86,91,95,96,89.49,7.86,112
55110158201,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,83,86,87,91,94,95,89.97,6.63,108
55110158202,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,77,83,86,94,105,113,94.78,18.21,156
55110158202,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,78,84,85,93,102,109,93.19,13.59,123
55110158202,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,79,84,86,93,105,110,94.78,15.65,160
55110158202,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,81,85,87,95,105,112,96.18,14.56,141
55110158202,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,80,86,87,96,106,111,95.06,13.97,130
55110158202,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,79,84,86,95,103,111,95.39,14.17,140
55110166801,202306,평일,7,지방도,전라북도,전주시 완산구,삼천3동,46,46,48,48,49,49,47.86,1.36,50
55110166801,202306,평일,8,지방도,전라북도,전주시 완산구,삼천3동,50,50,50,50,51,51,50.5,0.5,51
55110166801,202306,평일,11,지방도,전라북도,전주시 완산구,삼천3동,43,43,44,47,50,50,46.78,3.77,57
55110166801,202306,평일,12,지방도,전라북도,전주시 완산구,삼천3동,41,43,44,46,49,49,45.76,5.02,63
55110166801,202306,평일,17,지방도,전라북도,전주시 완산구,삼천3동,41,43,44,47,50,51,47.22,5.82,61
55110166801,202306,평일,18,지방도,전라북도,전주시 완산구,삼천3동,43,44,45,48,49,57,48.53,6.54,67
55110166802,202306,평일,7,지방도,전라북도,전주시 완산구,삼천3동,41,45,45,47,51,54,47.6,4.54,54
55110166802,202306,평일,8,지방도,전라북도,전주시 완산구,삼천3동,44,44,44,44,47,47,45.5,1.5,47
55110166802,202306,평일,11,지방도,전라북도,전주시 완산구,삼천3동,42,44,44,48,50,54,48.24,6.75,70
55110166802,202306,평일,12,지방도,전라북도,전주시 완산구,삼천3동,44,45,46,48,50,53,47.45,4.15,55
55110166802,202306,평일,17,지방도,전라북도,전주시 완산구,삼천3동,43,45,46,47,50,52,47.93,5,67
55110166802,202306,평일,18,지방도,전라북도,전주시 완산구,삼천3동,44,45,46,46,49,50,46.96,3.42,54
55110273401,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,43,44,45,48,53,56,48.3,7,74
55110273401,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,44,47,47,50,53,56,49.73,5.81,71
55110273401,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,39,43,44,48,52,55,46.07,9.5,67
55110273401,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,43,45,45,47,51,53,47.59,6.26,66
55110273401,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,35,40,42,45,49,51,43.85,7.84,67
55110273401,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,42,44,45,48,52,55,48.2,6.34,67
55110273402,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,52,55,57,63,67,69,61.61,7.75,82
55110273402,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,53,57,59,62,66,68,61.42,6.4,76
55110273402,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,46,50,51,56,60,63,54.62,8.63,75
55110273402,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,51,55,56,59,64,66,58.91,7.87,78
55110273402,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,49,55,56,59,65,66,57.96,9.17,75
55110273402,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,56,59,60,63,67,70,63.02,6.6,79
55110273601,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,55,57,58,64,74,79,65.04,11.81,88
55110273601,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,56,59,61,64,69,72,64.12,7.65,81
55110273601,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,50,54,56,61,66,69,59.35,11.91,87
55110273601,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,56,58,59,63,68,71,63.27,7.76,83
55110273601,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,55,59,61,63,67,70,62.91,7.61,83
55110273601,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,57,61,62,66,72,75,66.35,7.67,83
55110273602,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,42,44,47,50,57,59,50.58,9.57,74
55110273602,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,45,47,49,54,58,61,53.11,7.53,71
55110273602,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,35,41,45,50,55,57,47.55,10.18,68
55110273602,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,44,47,47,51,57,59,51.52,7.66,72
55110273602,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,39,43,43,46,51,55,46.85,7.38,70
55110273602,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,43,46,47,50,56,60,50.92,8.27,76
55110273701,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,43,46,48,54,59,62,52.9,9.3,74
55110273701,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,47,49,51,55,59,62,53.88,8.51,70
55110273701,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,38,46,47,51,57,59,49.55,10.78,72
55110273701,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,45,47,48,52,57,60,52.25,8.53,83
55110273701,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,41,43,44,47,52,55,47.41,7.24,70
55110273701,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,45,47,48,51,57,61,52.09,7.69,75
55110273702,202306,평일,7,일반국도,전라북도,전주시 완산구,평화2동,55,58,61,67,74,77,65.74,10.16,88
55110273702,202306,평일,8,일반국도,전라북도,전주시 완산구,평화2동,56,60,61,65,70,72,64.48,7.71,82
55110273702,202306,평일,11,일반국도,전라북도,전주시 완산구,평화2동,52,56,58,62,67,69,60.7,10.16,88
55110273702,202306,평일,12,일반국도,전라북도,전주시 완산구,평화2동,56,58,59,63,68,71,63.37,7.45,88
55110273702,202306,평일,17,일반국도,전라북도,전주시 완산구,평화2동,55,58,61,63,67,71,62.61,8.62,83
55110273702,202306,평일,18,일반국도,전라북도,전주시 완산구,평화2동,57,61,62,65,71,73,65.59,7.1,83
55120092601,202306,평일,7,시군도,전라북도,전주시 완산구,효자4동,39,45,47,52,55,59,48.7,12.08,62
55120092601,202306,평일,8,시군도,전라북도,전주시 완산구,효자4동,37,43,43,50,56,60,47.16,14.21,72
55120092601,202306,평일,11,시군도,전라북도,전주시 완산구,효자4동,40,46,47,51,57,61,48.81,15.27,84
55120092601,202306,평일,12,시군도,전라북도,전주시 완산구,효자4동,15,43,44,50,56,62,45.3,17.7,77
55120092601,202306,평일,17,시군도,전라북도,전주시 완산구,효자4동,37,43,44,48,56,60,46.75,15.76,80
55120092601,202306,평일,18,시군도,전라북도,전주시 완산구,효자4동,15,42,45,50,59,64,46.7,18.79,88
55120092602,202306,평일,7,시군도,전라북도,전주시 완산구,효자4동,48,50,52,57,61,65,55.28,11.08,73
55120092602,202306,평일,8,시군도,전라북도,전주시 완산구,효자4동,44,46,48,53,58,61,52.11,9.48,75
55120092602,202306,평일,11,시군도,전라북도,전주시 완산구,효자4동,42,44,45,48,52,55,47.73,9.01,69
55120092602,202306,평일,12,시군도,전라북도,전주시 완산구,효자4동,40,43,45,48,54,57,47.95,11.89,79
55120092602,202306,평일,17,시군도,전라북도,전주시 완산구,효자4동,44,47,48,52,57,59,51.48,9.86,87
55120092602,202306,평일,18,시군도,전라북도,전주시 완산구,효자4동,46,49,49,53,58,61,53.15,8.51,81
55120092701,202306,평일,8,시군도,전라북도,전주시 완산구,서신동,8,8,8,18,19,19,15,4.97,19
55120092701,202306,평일,11,시군도,전라북도,전주시 완산구,서신동,7,7,7,7,12,12,9,3.51,15
55120092701,202306,평일,12,시군도,전라북도,전주시 완산구,서신동,9,12,12,12,19,21,14.83,4.22,21
55120092701,202306,평일,17,시군도,전라북도,전주시 완산구,서신동,13,13,16,16,17,21,16.75,2.86,21
55120092701,202306,평일,18,시군도,전라북도,전주시 완산구,서신동,5,5,5,9,25,25,13,8.64,25
55120092702,202306,평일,17,시군도,전라북도,전주시 완산구,서신동,11,11,11,14,18,18,14.33,2.87,18
55120092901,202306,평일,7,시군도,전라북도,전주시 완산구,효자3동,6,6,6,17,43,43,22,15.51,43
55120092901,202306,평일,8,시군도,전라북도,전주시 완산구,효자3동,3,3,3,4,11,11,6,3.56,11
55120092901,202306,평일,11,시군도,전라북도,전주시 완산구,효자3동,2,2,2,2,20,26,10.4,10.46,26
55120092901,202306,평일,12,시군도,전라북도,전주시 완산구,효자3동,3,3,6,9,16,23,11.18,8.38,30
