﻿level6 LINK ID,연월,평일 / 주말,주요시간대,도로등급,시도명,시군구명,읍면동명,15% 주행속도 (km/h),25% 주행속도 (km/h),30% 주행속도 (km/h),50% 주행속도 (km/h),75% 주행속도 (km/h),85% 주행속도 (km/h),평균속도 (km/h),속도 표준편차 (km/h),최대속도 (km/h)
55110131601,202303,주말,8,시군도,전라북도,전주시 완산구,평화2동,37,39,40,47,49,51,44.94,8.95,71
55110131601,202303,주말,11,시군도,전라북도,전주시 완산구,평화2동,30,34,36,39,42,45,38.08,6.2,53
55110131601,202303,주말,12,시군도,전라북도,전주시 완산구,평화2동,34,36,38,40,45,47,41.26,6.71,61
55110131601,202303,주말,17,시군도,전라북도,전주시 완산구,평화2동,37,40,41,43,46,50,43.2,7.09,60
55110131601,202303,주말,18,시군도,전라북도,전주시 완산구,평화2동,35,37,38,42,47,49,42.18,6.79,66
55110131602,202303,주말,7,시군도,전라북도,전주시 완산구,평화2동,37,39,41,44,48,50,43.84,6.2,59
55110131602,202303,주말,8,시군도,전라북도,전주시 완산구,평화2동,38,42,43,47,51,54,45.84,7.65,65
55110131602,202303,주말,11,시군도,전라북도,전주시 완산구,평화2동,35,37,38,41,46,49,41.39,6.19,54
55110131602,202303,주말,12,시군도,전라북도,전주시 완산구,평화2동,34,36,38,42,51,52,42.8,8.32,57
55110131602,202303,주말,17,시군도,전라북도,전주시 완산구,평화2동,32,34,34,40,44,46,39.7,6.35,52
55110131602,202303,주말,18,시군도,전라북도,전주시 완산구,평화2동,34,37,38,40,45,49,40.93,6.52,54
55110152001,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,81,87,88,95,104,109,95.44,12.86,138
55110152001,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,82,87,89,95,104,109,95.44,13.14,130
55110152001,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,82,86,88,95,105,110,95.79,12.93,135
55110152001,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,82,87,90,97,105,111,96.53,14.97,137
55110152001,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,86,92,93,99,109,115,100.35,13.51,154
55110152001,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,83,86,89,96,106,113,97.18,14.25,144
55110152002,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,76,80,83,92,105,110,92.91,15.62,134
55110152002,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,72,76,79,89,102,108,89.65,16.56,146
55110152002,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,75,79,81,89,103,110,91.2,16.34,138
55110152002,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,71,74,79,88,104,110,90.24,18.16,146
55110152002,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,75,80,83,91,101,106,90.75,14.19,136
55110152002,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,72,78,82,91,101,106,90.42,15.96,152
55110152601,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,45,49,50,54,59,62,53.84,7.03,69
55110152601,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,46,49,51,54,58,59,52.77,5.94,61
55110152601,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,48,50,51,54,58,60,54.21,5.82,69
55110152601,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,46,51,51,54,58,59,54.08,5.76,67
55110152601,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,46,48,49,54,57,58,52.89,5.73,64
55110152601,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,43,45,46,50,54,56,49.28,6.67,63
55110152801,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,41,43,44,47,51,54,47.18,6.09,61
55110152801,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,41,44,45,48,53,54,48.21,6.25,65
55110152801,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,42,43,44,47,50,52,46.66,4.98,64
55110152801,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,42,44,45,47,51,53,47.45,5.11,61
55110152801,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,43,45,46,49,52,54,48.12,5.41,62
55110152801,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,40,42,43,46,49,51,45.04,6.98,66
55110153301,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,50,53,56,58,63,64,57.34,8.06,83
55110153301,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,53,55,56,59,63,66,58.58,7.33,77
55110153301,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,50,53,55,58,63,66,57.44,8.12,81
55110153301,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,50,53,56,59,63,66,58.42,8.71,79
55110153301,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,47,50,52,56,62,63,54.61,9.91,73
55110153301,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,47,52,54,59,63,66,57.08,9.26,83
55110153401,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,44,46,47,50,54,56,49.64,6.42,70
55110153401,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,45,47,48,51,55,57,51.07,6.37,71
55110153401,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,43,46,48,51,56,59,51.34,8.18,78
55110153401,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,45,48,50,53,58,60,52.93,7.68,69
55110153401,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,44,47,48,51,56,58,50.82,7.97,73
55110153401,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,44,48,49,53,58,60,52.65,7.89,76
55110153402,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,51,53,54,57,61,64,57.42,7.13,84
55110153402,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,51,53,54,57,60,64,57.36,7.62,83
55110153402,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,52,54,55,57,61,65,58.14,6.43,82
55110153402,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,53,55,55,58,62,65,58.76,6.77,84
55110153402,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,50,52,53,56,60,62,55.68,6.97,78
55110153402,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,35,46,48,52,57,59,48.75,12.85,75
55110153501,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,50,54,54,58,63,64,57.62,6.99,74
55110153501,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,50,53,55,59,64,66,58.32,7.39,77
55110153501,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,52,54,55,57,61,62,57.26,5.13,75
55110153501,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,52,55,55,59,63,65,58.58,5.98,74
55110153501,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,51,54,55,58,62,64,57.53,6.29,74
55110153501,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,45,49,50,54,58,61,52.49,9.55,76
55110153502,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,52,54,55,58,61,63,57.68,5.27,70
55110153502,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,54,56,56,57,61,64,58.48,5.25,74
55110153502,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,50,53,54,58,60,62,57.12,5.3,69
55110153502,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,51,55,56,59,63,64,58.7,6.74,71
55110153502,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,53,55,56,60,62,65,59.23,5.68,71
55110153502,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,54,57,58,60,64,66,60.17,5.92,73
55110153701,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,80,84,85,89,92,94,87.68,6.98,117
55110153701,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,81,83,85,88,92,94,87.41,7.27,114
55110153701,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,79,82,84,87,90,92,85.64,7.35,105
55110153701,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,80,83,84,87,91,93,86.53,6.65,108
55110153701,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,82,85,86,90,93,95,88.68,6.84,112
55110153701,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,81,84,85,89,92,94,87.51,7.11,106
55110153702,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,63,63,63,63,85,95,71.79,17.52,126
55110153702,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,62,63,63,64,82,95,70.98,17.88,126
55110153702,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,63,63,63,67,95,98,76.94,20.6,146
55110153702,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,63,63,63,69,95,100,76.78,21.34,140
55110153702,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,63,63,63,85,95,101,80.83,19.93,126
55110153702,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,63,63,66,88,97,103,82.76,20.42,155
55110153901,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,79,84,86,92,99,103,91.28,13.04,124
55110153901,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,79,83,86,92,100,105,91.81,13.22,136
55110153901,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,76,81,82,90,100,105,90.17,15.28,144
55110153901,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,76,80,83,89,99,104,90.03,15.39,144
55110153901,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,78,82,83,90,99,103,90.05,12.87,132
55110153901,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,78,83,85,92,100,105,91.54,12.9,135
55110153902,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,76,81,83,89,96,100,88.17,11.53,117
55110153902,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,74,78,80,87,95,99,86.97,11.75,121
55110153902,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,75,79,81,88,95,99,87.37,11.53,124
55110153902,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,76,81,82,88,96,100,88.3,11.3,120
55110153902,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,76,80,82,88,96,99,88.19,11.01,124
55110153902,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,73,78,80,85,93,96,85.2,11.88,158
55110157801,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,41,44,44,48,53,53,46.83,5.99,59
55110157801,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,42,44,44,48,53,53,47.89,6.56,79
55110157801,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,41,44,44,45,49,53,46.29,4.91,54
55110157801,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,39,42,42,48,49,53,46.54,6.37,60
55110157801,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,44,44,45,48,53,53,48.2,5.35,58
55110157801,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,42,45,45,48,53,53,47.83,4.8,58
55110158001,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,79,85,87,97,105,108,95.03,13.56,135
55110158001,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,79,83,85,92,104,109,93.35,14.18,127
55110158001,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,76,81,83,92,103,109,92.83,15.56,145
55110158001,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,75,80,82,94,106,108,93.15,16.18,138
55110158001,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,79,84,86,94,102,106,93.34,12.65,129
55110158001,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,80,85,87,94,102,105,93.52,13.49,154
55110158002,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,77,84,86,94,103,107,93.05,13.69,135
55110158002,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,78,85,87,94,103,108,93.15,13.71,127
55110158002,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,78,85,87,94,103,108,93.67,13.26,133
55110158002,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,81,86,88,96,104,108,94.39,14.78,133
55110158002,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,84,90,92,99,107,112,98.12,13.46,140
55110158002,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,79,84,85,95,105,110,94.64,14.51,140
55110158201,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,81,85,86,90,94,96,88.82,7.3,118
55110158201,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,81,85,86,89,94,96,88.54,7.45,111
55110158201,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,80,84,85,88,92,94,86.95,7.62,104
55110158201,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,81,84,85,89,93,95,87.92,6.81,108
55110158201,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,83,86,87,91,94,97,90.13,6.51,109
55110158201,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,81,84,86,90,94,96,88.78,7.38,104
55110158202,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,77,83,86,95,105,109,94.46,14.92,136
55110158202,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,76,82,84,92,105,109,92.74,15.39,131
55110158202,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,76,81,83,92,104,110,93.18,16.11,141
55110158202,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,75,80,82,93,107,110,93.24,17.05,141
55110158202,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,79,84,86,93,103,108,93.41,13.17,128
55110158202,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,80,85,88,93,103,107,93.79,14.08,155
55110166801,202303,주말,7,지방도,전라북도,전주시 완산구,삼천3동,45,47,48,49,54,55,49.78,5.95,60
55110166801,202303,주말,8,지방도,전라북도,전주시 완산구,삼천3동,46,47,47,50,56,60,51.49,6.23,63
55110166801,202303,주말,11,지방도,전라북도,전주시 완산구,삼천3동,42,43,44,47,50,52,46.59,5.1,57
55110166801,202303,주말,12,지방도,전라북도,전주시 완산구,삼천3동,43,45,45,47,49,51,47.47,4.21,63
55110166801,202303,주말,17,지방도,전라북도,전주시 완산구,삼천3동,41,45,45,47,49,50,46.44,5.75,57
55110166801,202303,주말,18,지방도,전라북도,전주시 완산구,삼천3동,42,42,42,47,51,52,47.25,5.8,62
55110166802,202303,주말,7,지방도,전라북도,전주시 완산구,삼천3동,42,42,44,48,55,55,48,5.58,56
55110166802,202303,주말,8,지방도,전라북도,전주시 완산구,삼천3동,40,40,43,43,48,49,45.63,4.79,55
55110166802,202303,주말,11,지방도,전라북도,전주시 완산구,삼천3동,44,45,45,47,51,52,47.91,4.66,60
55110166802,202303,주말,12,지방도,전라북도,전주시 완산구,삼천3동,44,44,45,47,51,53,48.23,5.14,60
55110166802,202303,주말,17,지방도,전라북도,전주시 완산구,삼천3동,45,46,47,51,54,56,50.69,5.26,62
55110166802,202303,주말,18,지방도,전라북도,전주시 완산구,삼천3동,45,47,48,51,55,57,51.51,5.83,68
55110273401,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,29,33,36,41,45,47,39.2,7.83,57
55110273401,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,33,38,39,43,46,48,41.41,7.31,60
55110273401,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,38,42,43,46,51,54,45.93,8.61,73
55110273401,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,38,42,44,48,53,55,46.95,8.5,69
55110273401,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,36,41,42,47,51,53,44.99,9.29,68
55110273401,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,38,43,44,47,52,54,46.19,8.71,66
55110273402,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,50,54,56,60,67,70,59.65,9.44,81
55110273402,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,50,54,56,61,66,69,59.93,8.96,85
55110273402,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,52,55,56,60,65,67,59.92,10.11,160
55110273402,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,53,56,58,61,66,69,60.82,8.56,82
55110273402,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,48,51,53,58,63,66,56.67,9.55,77
55110273402,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,27,36,41,51,59,62,47.76,15.84,160
55110273601,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,52,55,56,62,69,74,62.12,9.45,88
55110273601,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,48,53,54,61,69,72,60.76,10.6,84
55110273601,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,52,57,59,63,70,73,62.73,9.79,83
55110273601,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,53,57,59,63,70,73,63.08,9.1,87
55110273601,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,48,52,53,59,66,69,58.57,9.99,83
55110273601,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,24,36,42,51,60,64,47.19,17.32,78
55110273602,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,39,42,42,45,49,52,45.43,6.64,70
55110273602,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,41,42,43,47,51,54,46.74,6.62,65
55110273602,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,37,41,43,48,55,58,48,9.74,81
55110273602,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,39,43,45,49,55,58,49.26,9.2,72
55110273602,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,35,41,42,47,52,56,46.4,9.46,71
55110273602,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,38,43,45,50,56,59,49.53,9.32,79
55110273701,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,40,42,43,46,51,53,46.15,6.95,69
55110273701,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,41,43,44,47,52,55,47.61,6.85,70
55110273701,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,39,43,44,49,55,59,49.17,9.74,81
55110273701,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,42,45,47,52,57,60,50.95,9.38,71
55110273701,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,39,43,45,49,54,57,48.37,9,79
55110273701,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,40,45,47,51,57,60,50.7,9.84,84
55110273702,202303,주말,7,일반국도,전라북도,전주시 완산구,평화2동,53,55,57,63,69,73,62.58,10.5,122
55110273702,202303,주말,8,일반국도,전라북도,전주시 완산구,평화2동,50,55,56,61,68,72,61.58,9.83,90
55110273702,202303,주말,11,일반국도,전라북도,전주시 완산구,평화2동,55,58,59,64,69,72,63.25,8.24,83
55110273702,202303,주말,12,일반국도,전라북도,전주시 완산구,평화2동,55,58,60,64,70,72,63.84,8.34,84
55110273702,202303,주말,17,일반국도,전라북도,전주시 완산구,평화2동,50,53,55,60,65,68,59.24,8.81,81
55110273702,202303,주말,18,일반국도,전라북도,전주시 완산구,평화2동,35,46,47,54,61,65,50.89,15.12,80
55120092601,202303,주말,7,시군도,전라북도,전주시 완산구,효자4동,15,25,44,50,56,60,44.09,18.56,73
55120092601,202303,주말,8,시군도,전라북도,전주시 완산구,효자4동,12,14,17,46,54,59,37.74,20.79,74
55120092601,202303,주말,11,시군도,전라북도,전주시 완산구,효자4동,15,36,42,50,57,62,44.48,18.48,79
55120092601,202303,주말,12,시군도,전라북도,전주시 완산구,효자4동,30,42,44,49,55,59,46.05,15.26,80
55120092601,202303,주말,17,시군도,전라북도,전주시 완산구,효자4동,12,19,40,47,54,60,41.65,18.91,78
55120092601,202303,주말,18,시군도,전라북도,전주시 완산구,효자4동,14,18,38,45,54,58,40.42,18.06,87
55120092602,202303,주말,7,시군도,전라북도,전주시 완산구,효자4동,47,50,51,55,60,64,54.06,12.77,87
55120092602,202303,주말,8,시군도,전라북도,전주시 완산구,효자4동,41,46,47,52,57,60,49.73,14.11,84
55120092602,202303,주말,11,시군도,전라북도,전주시 완산구,효자4동,43,46,47,51,56,58,50.42,10.06,76
55120092602,202303,주말,12,시군도,전라북도,전주시 완산구,효자4동,44,46,47,51,57,59,50.88,10.68,85
55120092602,202303,주말,17,시군도,전라북도,전주시 완산구,효자4동,41,44,46,50,56,58,49.58,10.29,83
55120092602,202303,주말,18,시군도,전라북도,전주시 완산구,효자4동,39,42,42,47,53,57,46.6,11.75,81
55120092701,202303,주말,7,시군도,전라북도,전주시 완산구,서신동,3,7,7,15,17,19,12.11,6.84,22
55120092701,202303,주말,8,시군도,전라북도,전주시 완산구,서신동,4,5,6,9,13,18,10.68,6.98,32
55120092701,202303,주말,11,시군도,전라북도,전주시 완산구,서신동,4,7,7,11,17,17,11.2,5.42,17
55120092701,202303,주말,12,시군도,전라북도,전주시 완산구,서신동,3,6,6,11,22,31,14.67,9.53,31
55120092701,202303,주말,17,시군도,전라북도,전주시 완산구,서신동,3,3,3,9,11,11,7.4,4.41,17
55120092701,202303,주말,18,시군도,전라북도,전주시 완산구,서신동,2,2,2,6,9,11,6.28,4.5,16
55120092702,202303,주말,11,시군도,전라북도,전주시 완산구,서신동,11,11,11,11,13,13,12,1,13
55120092702,202303,주말,12,시군도,전라북도,전주시 완산구,서신동,10,10,10,15,16,27,15.6,6.22,27
55120092702,202303,주말,17,시군도,전라북도,전주시 완산구,서신동,4,4,4,4,13,13,8.5,4.5,13
55120092702,202303,주말,18,시군도,전라북도,전주시 완산구,서신동,7,7,7,17,18,18,14,4.97,18
55120092901,202303,주말,7,시군도,전라북도,전주시 완산구,효자3동,3,3,4,8,13,16,9.17,6.28,25
55120092901,202303,주말,8,시군도,전라북도,전주시 완산구,효자3동,2,2,3,3,15,25,11.25,10.64,31
55120092901,202303,주말,11,시군도,전라북도,전주시 완산구,효자3동,3,6,6,8,14,19,10.23,6.09,21
55120092901,202303,주말,12,시군도,전라북도,전주시 완산구,효자3동,3,3,3,4,17,17,9.5,7.65,26
55120092901,202303,주말,17,시군도,전라북도,전주시 완산구,효자3동,7,7,10,11,11,11,11,4.99,22
55120092901,202303,주말,18,시군도,전라북도,전주시 완산구,효자3동,3,3,3,5,8,17,7.2,5.38,17
55120092902,202303,주말,7,시군도,전라북도,전주시 완산구,효자3동,14,22,22,22,25,28,22.17,4.26,28
55120092902,202303,주말,8,시군도,전라북도,전주시 완산구,효자3동,19,19,21,23,25,27,22.63,4.58,28
55120092902,202303,주말,11,시군도,전라북도,전주시 완산구,효자3동,11,12,12,14,21,22,16.2,7.45,30
55120092902,202303,주말,12,시군도,전라북도,전주시 완산구,효자3동,3,14,14,19,24,25,17.4,8.6,30
55120092902,202303,주말,17,시군도,전라북도,전주시 완산구,효자3동,12,14,15,16,21,24,17.27,5.76,27
55120092902,202303,주말,18,시군도,전라북도,전주시 완산구,효자3동,14,16,17,18,19,20,17.63,3.35,25
55120093501,202303,주말,8,시군도,전라북도,전주시 완산구,서신동,19,21,21,23,26,27,22.78,3.29,27
55120093501,202303,주말,11,시군도,전라북도,전주시 완산구,서신동,18,18,18,18,19,19,18.5,0.5,19
55120093501,202303,주말,12,시군도,전라북도,전주시 완산구,서신동,12,13,13,13,14,20,14.4,2.87,20
55120093501,202303,주말,17,시군도,전라북도,전주시 완산구,서신동,14,14,14,21,25,25,20,4.55,25
55120093501,202303,주말,18,시군도,전라북도,전주시 완산구,서신동,14,19,19,20,22,23,19.6,3.14,23
55120093502,202303,주말,11,시군도,전라북도,전주시 완산구,서신동,10,10,12,13,13,13,12.43,1.92,16
55120093502,202303,주말,12,시군도,전라북도,전주시 완산구,서신동,5,10,10,12,18,42,17.4,12.99,42
55120093502,202303,주말,17,시군도,전라북도,전주시 완산구,서신동,10,12,12,12,13,21,13.6,3.83,21
55120093502,202303,주말,18,시군도,전라북도,전주시 완산구,서신동,10,10,12,12,13,31,16.5,8.44,31
55120094001,202303,주말,8,시군도,전라북도,전주시 완산구,서신동,5,5,10,10,10,13,9.5,2.87,13
55120094001,202303,주말,11,시군도,전라북도,전주시 완산구,서신동,5,23,23,25,26,33,22.83,8.57,33
55120094001,202303,주말,12,시군도,전라북도,전주시 완산구,서신동,13,13,15,15,19,19,15,4.69,20
55120094001,202303,주말,17,시군도,전라북도,전주시 완산구,서신동,4,4,5,7,12,15,8.75,4.9,19
55120094001,202303,주말,18,시군도,전라북도,전주시 완산구,서신동,6,6,6,7,10,10,8.13,2.32,12
55120094002,202303,주말,7,시군도,전라북도,전주시 완산구,서신동,21,21,22,24,26,26,23.43,4.27,31
55120094002,202303,주말,8,시군도,전라북도,전주시 완산구,서신동,6,9,9,23,27,30,20,9.13,30
55120094002,202303,주말,11,시군도,전라북도,전주시 완산구,서신동,8,14,14,21,21,21,17.67,5.02,21
