읍면동명,속도_origin,속도,code,geometry,center
금암1동,31.15848513291341,0.5566337387843439,35012580,"POLYGON ((14152503.619935915 4279041.262797879, 14152536.535662642 4279037.731257272, 14152539.965648895 4279062.508399012, 14152540.497753086 4279062.819313477, 14152588.899662508 4279092.300389504, 14152609.647247445 4279104.93769169, 14152616.916510927 4279109.366304576, 14152663.28776369 4279119.922055825, 14152694.136539746 4279126.944470602, 14152726.888294619 4279147.109998959, 14152752.945774447 4279180.760404809, 14152766.095641037 4279188.983947842, 14152771.776105108 4279192.53662928, 14152772.437030358 4279192.950041272, 14152782.881235288 4279199.4815571625, 14152722.63749553 4279344.897801499, 14152710.415506596 4279374.3999394085, 14152635.209098982 4279405.54470171, 14152626.327651698 4279438.195002341, 14152685.572295155 4279544.315935476, 14152695.950403962 4279562.904862986, 14152821.830225412 4279619.331279007, 14152822.907098453 4279619.814108163, 14152837.383610476 4279626.303152905, 14152853.206311148 4279583.934284217, 14152904.36405961 4279450.319819404, 14152899.466624368 4279449.49467407, 14152888.384229103 4279447.627360519, 14152874.704731427 4279445.322574895, 14152879.807151241 4279431.782404694, 14152886.145631822 4279414.962186745, 14152884.592692686 4279414.513880221, 14152895.700432552 4279384.65998181, 14152895.908309009 4279384.214761623, 14152896.407897828 4279382.886811708, 14152909.789537258 4279354.213008542, 14152909.235547781 4279353.7795665525, 14152914.70814638 4279338.880110982, 14152929.721495137 4279298.042947249, 14152941.031950438 4279268.141038555, 14152944.806403952 4279258.162293278, 14152943.574363546 4279257.4784560725, 14152943.021398216 4279257.203013759, 14152944.640122745 4279255.916627892, 14152946.004164862 4279254.832231495, 14152946.719751684 4279254.263475449, 14152947.089908697 4279253.9691761, 14152964.839104023 4279246.426563673, 14152974.733133795 4279242.222084274, 14152974.513869166 4279238.26025057, 14152974.293107895 4279234.269687273, 14152990.483885238 4279189.3248912655, 14152992.04065811 4279185.00379166, 14153004.729444357 4279149.780313883, 14153004.84501911 4279149.459317179, 14153005.567362966 4279147.452592699, 14153005.685176069 4279147.126280283, 14153027.872170059 4279085.533196447, 14153028.009412652 4279085.152231447, 14153028.12100188 4279084.841993492, 14153029.763177942 4279080.284016587, 14153029.938160341 4279079.797082308, 14153030.459604079 4279078.350381491, 14153058.951924533 4278999.251146317, 14153061.01963521 4278987.230160647, 14153061.716548674 4278983.180068206, 14153061.89403199 4278982.145518522, 14153062.200993447 4278980.359651327, 14153062.319768028 4278979.669829559, 14153062.626598805 4278977.885943291, 14153067.177396843 4278951.430462877, 14153063.477522077 4278937.02828218, 14153038.807312477 4278840.9977097865, 14153035.75258034 4278829.107106704, 14153035.15830402 4278826.795065908, 14153034.02275477 4278822.372748088, 14153033.645292442 4278820.902567135, 14153017.51301376 4278758.116064485, 14153017.347496584 4278757.471260587, 14153016.330688393 4278753.512339268, 14153016.21742603 4278753.071398875, 14153015.950920608 4278752.033491554, 14153015.41888555 4278749.960528457, 14152979.74819925 4278611.110377674, 14152979.728760663 4278611.0332959285, 14152960.156122 4278534.842853732, 14152960.079442529 4278534.544189828, 14152957.559463244 4278524.731657098, 14152956.405611433 4278520.242032523, 14152956.197201889 4278519.430931167, 14152955.567362443 4278516.977800937, 14152953.728861902 4278509.823258229, 14152948.049696537 4278487.719702348, 14152947.895851787 4278487.120765622, 14152933.140671931 4278429.680851188, 14152933.057794303 4278429.35864347, 14152932.357596764 4278426.634008121, 14152930.079852315 4278417.764763809, 14152929.695367446 4278416.267740911, 14152927.178351378 4278406.468564837, 14152913.936272617 4278354.920315856, 14152913.677680934 4278353.914291274, 14152904.069433637 4278316.513010875, 14152902.87807492 4278311.877729787, 14152901.688808031 4278307.243696361, 14152897.969076743 4278292.761505765, 14152894.91100061 4278280.857452092, 14152893.157524426 4278274.031949379, 14152874.831738582 4278240.213851092, 14152873.002204085 4278236.837182153, 14152857.668128448 4278208.540123678, 14152851.314498171 4278196.815157933, 14152840.158156136 4278176.226833008, 14152835.018403508 4278166.741581923, 14152816.439438207 4278132.455163116, 14152813.574967971 4278127.169065993, 14152795.918341704 4278094.586370685, 14152776.563338274 4278058.868399564, 14152776.500904914 4278058.752658071, 14152775.346713932 4278056.621409871, 14152774.95079608 4278055.89209275, 14152774.082092002 4278054.288198098, 14152756.173519028 4278021.23834818, 14152722.08599981 4277958.330008159, 14152721.18645863 4277956.669925883, 14152712.255699987 4277940.188204336, 14152700.899602484 4277919.230293098, 14152699.67957216 4277916.979472858, 14152715.589691736 4277901.466766566, 14152841.434226854 4277778.765953197, 14152880.668986497 4277740.510203721, 14152924.818604236 4277697.461370363, 14152925.365595642 4277696.927970871, 14152968.586019216 4277654.785844377, 14152960.840667166 4277654.923845508, 14152958.877242275 4277654.958894291, 14152945.359282246 4277646.241037649, 14152930.794778913 4277632.477085951, 14152926.08738348 4277628.028468962, 14152893.765336178 4277598.61561424, 14152885.318605252 4277590.928761198, 14152876.647551175 4277579.035404123, 14152875.272113977 4277577.148803761, 14152884.066475864 4277570.20748683, 14152874.154534187 4277564.698493597, 14152851.030313592 4277558.037025363, 14152848.132662114 4277557.202362319, 14152809.218269724 4277545.817431998, 14152802.774664778 4277547.620545188, 14152802.072636982 4277546.916243011, 14152786.646968046 4277543.8426486505, 14152750.61070958 4277536.662267771, 14152747.37096455 4277536.016827101, 14152711.497176591 4277529.276409048, 14152677.785306504 4277524.453164162, 14152665.56228902 4277522.704126137, 14152657.36238203 4277528.584658132, 14152647.265138626 4277535.825802946, 14152629.731325643 4277557.760636645, 14152620.727310045 4277563.067936278, 14152591.465172803 4277591.022225992, 14152558.473252961 4277596.830096926, 14152542.872563295 4277610.89325561, 14152534.220817702 4277618.692160217, 14152527.415907113 4277624.826218913, 14152510.498582985 4277639.973977513, 14152496.419176223 4277644.344064338, 14152490.183760291 4277646.279387573, 14152489.091216931 4277646.618577516, 14152485.5666451 4277649.540482797, 14152468.771368843 4277663.464048806, 14152460.861187272 4277673.731920316, 14152459.671711992 4277675.275680455, 14152458.541657288 4277675.856754461, 14152449.23262571 4277680.643236054, 14152417.110407861 4277706.144403312, 14152416.615474481 4277707.914606361, 14152410.063696394 4277731.335861257, 14152410.808674801 4277738.397233513, 14152408.709380819 4277739.397557766, 14152400.663484098 4277741.744846069, 14152394.498513328 4277743.543721258, 14152370.530573472 4277750.537031637, 14152368.41273388 4277751.1551088095, 14152358.843572084 4277753.192452623, 14152354.464816414 4277754.12524827, 14152351.771310272 4277754.69571808, 14152350.43769647 4277754.56515807, 14152335.236167233 4277753.079566636, 14152315.788244916 4277751.179051649, 14152312.586080603 4277762.325933365, 14152304.99739032 4277763.62654113, 14152301.680218995 4277764.195512118, 14152282.365977433 4277767.508291056, 14152259.892831262 4277753.937999602, 14152244.434109649 4277751.195358794, 14152238.033694271 4277751.118677605, 14152232.434147455 4277751.051581555, 14152198.532567507 4277750.645441078, 14152185.296911616 4277745.954346012, 14152180.684104074 4277744.319565697, 14152139.253822932 4277750.676032957, 14152109.804479394 4277764.1946724765, 14152107.567501796 4277765.221530852, 14152089.669423666 4277772.557642276, 14152084.344769461 4277774.739971655, 14152063.736064807 4277783.186278773, 14152054.94383301 4277786.397831742, 14152053.988283956 4277786.746911004, 14152036.370766826 4277795.0045937775, 14152028.912067004 4277795.025532956, 14151993.286786336 4277804.26257215, 14151980.381768316 4277804.855772445, 14151964.829803308 4277811.443709905, 14151955.720928315 4277809.38168833, 14151937.354496842 4277816.700690979, 14151924.001132617 4277829.093548152, 14151921.412020156 4277829.621477342, 14151921.19443392 4277829.665093054, 14151872.997365447 4277838.269160308, 14151849.51180877 4277841.871317783, 14151841.33549297 4277843.1938805375, 14151830.023619339 4277845.0239369515, 14151794.576635448 4277850.445495663, 14151793.789814292 4277850.565300078, 14151786.728390634 4277851.643489805, 14151765.366644857 4277854.905084889, 14151754.511587746 4277857.175190755, 14151746.921155611 4277861.46892407, 14151698.194206307 4277893.0565406885, 14151694.933220187 4277895.170590918, 14151702.309436085 4277938.202257467, 14151707.750779323 4277969.944437659, 14151707.982904078 4277971.29984843, 14151712.613772748 4277975.4572834745, 14151721.530466028 4277983.462934788, 14151833.14372471 4278083.670782689, 14151833.732741898 4278084.20031096, 14151791.425415246 4278137.532570355, 14151787.438817712 4278142.557904385, 14151786.836604027 4278143.234174521, 14151784.551779766 4278145.800325455, 14151747.014316408 4278187.95736392, 14151724.141086118 4278213.645420127, 14151707.384779688 4278232.536844344, 14151672.572445998 4278271.784924193, 14151657.554102823 4278288.7164963605, 14151636.988893157 4278311.902163929, 14151653.379572667 4278326.297578908, 14151659.376793755 4278331.751462919, 14151660.610435937 4278332.873421399, 14151677.750374721 4278348.302513242, 14151690.193976918 4278359.387554185, 14151707.274891142 4278374.833991199, 14151730.914126232 4278396.021698726, 14151734.131107947 4278398.884917433, 14151833.51823201 4278487.368445783, 14151837.51658676 4278490.9264809955, 14151839.704520945 4278492.873793436, 14151863.910395525 4278514.424627852, 14151902.921229819 4278549.154010086, 14151919.374651385 4278563.801277861, 14151937.341511916 4278579.795900385, 14151936.895134693 4278589.081135361, 14151886.937964326 4278633.53515575, 14151849.230591906 4278667.088326167, 14151785.817747032 4278723.514593786, 14151795.146552926 4278734.288488786, 14151793.512338612 4278735.906767739, 14151789.535182955 4278739.846339885, 14151793.922962755 4278744.4256691, 14151809.901548468 4278761.102176469, 14151823.553983828 4278775.350775268, 14151828.009444289 4278780.000688888, 14151857.94073604 4278811.238829945, 14151894.876176452 4278849.787429495, 14151896.147831386 4278851.114592169, 14151926.394940505 4278882.682178094, 14151928.043914948 4278884.403140592, 14151929.001873227 4278885.401376577, 14151933.684523406 4278879.623666193, 14151934.323686743 4278878.833204596, 14151939.800764732 4278872.081020675, 14151944.72876569 4278865.992982244, 14151945.18418624 4278865.418121704, 14151950.3997164 4278858.81946258, 14151953.91743833 4278854.587328687, 14151955.610065062 4278852.448971206, 14151957.754266273 4278849.741805782, 14151958.611601135 4278848.658987887, 14151965.40946995 4278840.005376769, 14151966.84841651 4278838.159489699, 14151970.151428241 4278833.918741178, 14151975.08034384 4278827.513754592, 14151976.873750394 4278825.190807329, 14151981.247889612 4278819.523983791, 14151987.155154241 4278812.105359764, 14151987.868347488 4278811.196074412, 14151993.71567526 4278803.750233442, 14151998.997696469 4278797.089810818, 14152007.920151796 4278803.145069519, 14152013.762194565 4278805.178227936, 14152015.445849404 4278805.710579983, 14152014.338758973 4278807.127978799, 14152004.772556229 4278818.748251331, 14152001.6894923 4278822.49224064, 14151993.302155517 4278832.6802859865, 14151990.359378966 4278836.2559305625, 14151982.806908892 4278845.4291715305, 14151980.00249467 4278849.118508136, 14151970.767292451 4278861.2669993695, 14151968.521066608 4278864.225245001, 14151966.324160459 4278867.1143436665, 14151958.876172774 4278876.910025419, 14151948.4055742 4278890.683696341, 14151946.256713472 4278893.414252793, 14151936.035443164 4278906.406631614, 14151922.81124654 4278923.216124201, 14151921.380642008 4278925.0350601105, 14151920.433470873 4278926.239124748, 14151918.081584025 4278929.228423241, 14151909.878702676 4278939.65529772, 14151904.742632944 4278946.184457577, 14151898.97592683 4278953.429704292, 14151887.306256227 4278968.089803043, 14151876.073266748 4278982.202336272, 14151869.289074006 4278990.685191368, 14151866.963850975 4278993.591890175, 14151856.133888656 4279006.467832357, 14151855.770584354 4279006.900290396, 14151843.521355234 4279020.278952999, 14151843.356729243 4279020.458474255, 14151840.877731312 4279023.34477803, 14151838.251765816 4279026.402003674, 14151834.616551626 4279030.221415432, 14151825.910866193 4279039.367522746, 14151825.283276368 4279040.026790323, 14151812.437770335 4279053.523033186, 14151811.183829868 4279054.838973093, 14151802.327610066 4279064.143608539, 14151798.770553762 4279067.108750798, 14151786.118459582 4279077.658941412, 14151784.63745976 4279078.842645681, 14151780.765256029 4279082.051982375, 14151775.046343008 4279086.761333281, 14151764.754915748 4279095.234135967, 14151750.51483865 4279106.164789526, 14151749.592846839 4279106.896105164, 14151745.896219121 4279109.829382266, 14151746.814481769 4279111.836844313, 14151743.36271189 4279114.595117227, 14151737.30179703 4279119.439597841, 14151735.435378417 4279120.771146143, 14151734.746688627 4279121.514250069, 14151730.881419197 4279125.68231002, 14151742.63712064 4279142.586751908, 14151761.125945272 4279170.133174701, 14151768.764126712 4279181.514571567, 14151769.655113947 4279180.866458964, 14151775.634429157 4279176.51378968, 14151786.562870476 4279168.558918525, 14151820.323258458 4279143.985067006, 14151835.08431899 4279132.971707333, 14151847.352064433 4279122.424644829, 14151852.394510519 4279118.582585117, 14151853.955160888 4279117.393475774, 14151869.420033991 4279105.887149414, 14151869.537346251 4279105.799935799, 14151873.154967634 4279106.604666151, 14151877.851651184 4279104.582353864, 14151893.51502877 4279091.8140981775, 14151897.863960529 4279088.388868906, 14151906.887511022 4279082.64296385, 14151921.090981504 4279070.323529541, 14151921.165175783 4279070.392405574, 14151925.550495254 4279074.465036023, 14151938.344558302 4279085.767793538, 14151947.595643705 4279094.262182079, 14151968.955182243 4279112.834901433, 14151975.394512847 4279106.889283526, 14151992.49573514 4279121.648110766, 14152004.81050373 4279132.074011989, 14152019.362438556 4279144.385704036, 14152034.71720264 4279157.466117105, 14152042.0197095 4279163.685638276, 14152054.181614289 4279174.2045476055, 14152068.015794402 4279186.238500503, 14152082.01770575 4279198.422160218, 14152082.056082316 4279198.411657666, 14152122.4671892 4279015.662591892, 14152047.967414703 4278936.858487659, 14152047.263894526 4278936.114298123, 14152100.735188326 4278885.487208563, 14152116.826248735 4278870.251558606, 14152118.335843213 4278868.822047929, 14152119.384312773 4278867.585174497, 14152149.987323808 4278831.44669835, 14152164.5737246 4278814.221389335, 14152165.953764968 4278812.591556244, 14152190.962174807 4278783.060326816, 14152211.212596828 4278759.067892133, 14152213.586250927 4278760.269173611, 14152244.525497356 4278775.9265929265, 14152252.198878365 4278782.94153367, 14152324.558060693 4278810.816581091, 14152335.81546173 4278840.093163457, 14152340.879188277 4278849.934407713, 14152343.533676988 4278855.093400058, 14152339.113715079 4278861.325419434, 14152355.690436676 4278878.720185718, 14152381.04837156 4278928.003881493, 14152382.058487926 4278929.967277957, 14152394.34498194 4278949.330535536, 14152465.759737482 4279019.131970389, 14152475.419450952 4279024.778676211, 14152492.026253294 4279034.485598644, 14152503.619935915 4279041.262797879))",POINT (14152418.09296917 4278447.277689705)
