index,geometry,인구수,건물수,공시지가,교통혼잡도,주차구획수,불법주정차,행정동명,value
996,"POLYGON ((127.14449247029252 35.818968097442486, 127.14539078557665 35.818968097442486, 127.14539078557665 35.818239677077614, 127.14449247029252 35.818239677077614, 127.14449247029252 35.818968097442486))",0.014245014245014245,0.5135135135135136,0.9618455949766079,1.0,,,중앙동,0.5808436489494667
997,"POLYGON ((127.14449247029252 35.818239677077614, 127.14539078557665 35.818239677077614, 127.14539078557665 35.817511250029206, 127.14449247029252 35.817511250029206, 127.14449247029252 35.818239677077614))",0.04653371320037987,0.43243243243243246,0.9422355190092927,1.0,,,중앙동,0.5671137438883105
998,"POLYGON ((127.14539078557665 35.8226100990118, 127.14628910086077 35.8226100990118, 127.14628910086077 35.821881712065455, 127.14539078557665 35.821881712065455, 127.14539078557665 35.8226100990118))",0.006647673314339981,0.16216216216216217,0.5027422000867378,1.0,,,노송동,0.45025664342883387
999,"POLYGON ((127.14539078557665 35.821881712065455, 127.14628910086077 35.821881712065455, 127.14628910086077 35.8211533184353, 127.14539078557665 35.8211533184353, 127.14539078557665 35.821881712065455))",0.01234567901234568,0.21621621621621623,0.5277427617893444,1.0,,,노송동,0.4647616709253395
1000,"POLYGON ((127.14539078557665 35.8211533184353, 127.14628910086077 35.8211533184353, 127.14628910086077 35.820424918121375, 127.14539078557665 35.820424918121375, 127.14539078557665 35.8211533184353))",0.02469135802469136,0.41891891891891897,0.9238334520087956,1.0,,,중앙동,0.5590375790360924
1001,"POLYGON ((127.14539078557665 35.820424918121375, 127.14628910086077 35.820424918121375, 127.14628910086077 35.81969651112375, 127.14539078557665 35.81969651112375, 127.14539078557665 35.820424918121375))",0.02469135802469136,0.5135135135135136,0.9618455949766079,1.0,,,중앙동,0.5822747980472824
1002,"POLYGON ((127.14539078557665 35.816782816297334, 127.14628910086077 35.816782816297334, 127.14628910086077 35.816054375882025, 127.14539078557665 35.816054375882025, 127.14539078557665 35.816782816297334))",0.02184235517568851,0.2702702702702703,0.273946072745741,1.0,,,중앙동,0.44187069017411174
1003,"POLYGON ((127.14539078557665 35.816054375882025, 127.14628910086077 35.816054375882025, 127.14628910086077 35.81532592878336, 127.14539078557665 35.81532592878336, 127.14539078557665 35.816054375882025))",0.008547008547008548,0.14864864864864866,0.19385422997051655,1.0,,,중앙동,0.4059270073388223
1004,"POLYGON ((127.14539078557665 35.81532592878336, 127.14628910086077 35.81532592878336, 127.14628910086077 35.81459747500137, 127.14539078557665 35.81459747500137, 127.14539078557665 35.81532592878336))",0.07217473884140552,0.4594594594594595,0.19385422997051655,1.0,,,중앙동,0.4740088712540196
1005,"POLYGON ((127.14539078557665 35.81459747500137, 127.14628910086077 35.81459747500137, 127.14628910086077 35.81386901453613, 127.14539078557665 35.81386901453613, 127.14539078557665 35.81459747500137))",0.07217473884140552,0.4594594594594595,0.14156440110840887,1.0,,,중앙동,0.4668974545287729
1006,"POLYGON ((127.14539078557665 35.81969651112375, 127.14628910086077 35.81969651112375, 127.14628910086077 35.818968097442486, 127.14539078557665 35.818968097442486, 127.14539078557665 35.81969651112375))",0.01234567901234568,0.5135135135135136,0.9618455949766079,1.0,,,중앙동,0.5805834400225911
1007,"POLYGON ((127.14539078557665 35.818968097442486, 127.14628910086077 35.818968097442486, 127.14628910086077 35.818239677077614, 127.14539078557665 35.818239677077614, 127.14539078557665 35.818968097442486))",0.023741690408357077,0.5135135135135136,0.9618455949766079,1.0,,,중앙동,0.5821446935838447
1008,"POLYGON ((127.14539078557665 35.818239677077614, 127.14628910086077 35.818239677077614, 127.14628910086077 35.817511250029206, 127.14539078557665 35.817511250029206, 127.14539078557665 35.818239677077614))",0.04653371320037987,0.43243243243243246,0.9422355190092927,1.0,,,중앙동,0.5671137438883105
1009,"POLYGON ((127.14539078557665 35.817511250029206, 127.14628910086077 35.817511250029206, 127.14628910086077 35.816782816297334, 127.14539078557665 35.816782816297334, 127.14539078557665 35.817511250029206))",0.04653371320037987,0.43243243243243246,0.41823493847985893,1.0,,,중앙동,0.49584966493630744
1010,"POLYGON ((127.14539078557665 35.81386901453613, 127.14628910086077 35.81386901453613, 127.14628910086077 35.8131405473877, 127.14539078557665 35.8131405473877, 127.14539078557665 35.81386901453613))",0.057929724596391265,0.6216216216216217,0.27787682944555625,1.0,,,중앙동,0.514457350804031
1011,"POLYGON ((127.14539078557665 35.8131405473877, 127.14628910086077 35.8131405473877, 127.14628910086077 35.812412073556125, 127.14539078557665 35.812412073556125, 127.14539078557665 35.8131405473877))",0.055080721747388414,0.6216216216216217,0.27787682944555625,0.4283166107082237,,,풍남동,0.31397785116159593
1012,"POLYGON ((127.14539078557665 35.812412073556125, 127.14628910086077 35.812412073556125, 127.14628910086077 35.81168359304146, 127.14539078557665 35.81168359304146, 127.14539078557665 35.812412073556125))",0.005698005698005698,0.0,0.11670444356142909,0.7249574157016689,,,완산동,0.27038752660056525
1013,"POLYGON ((127.14628910086077 35.821881712065455, 127.14718741614487 35.821881712065455, 127.14718741614487 35.8211533184353, 127.14628910086077 35.8211533184353, 127.14628910086077 35.821881712065455))",0.05698005698005698,0.21621621621621623,0.5277427617893444,0.4283166107082237,,,노송동,0.2707873944547943
1014,"POLYGON ((127.14628910086077 35.8211533184353, 127.14718741614487 35.8211533184353, 127.14718741614487 35.820424918121375, 127.14628910086077 35.820424918121375, 127.14628910086077 35.8211533184353))",0.03133903133903134,0.28378378378378377,0.9238334520087956,0.4283166107082237,,,풍남동,0.3340483132172245
1015,"POLYGON ((127.14628910086077 35.820424918121375, 127.14718741614487 35.820424918121375, 127.14718741614487 35.81969651112375, 127.14628910086077 35.81969651112375, 127.14628910086077 35.820424918121375))",0.03133903133903134,0.32432432432432434,0.9238334520087956,1.0,,,중앙동,0.5418807427125893
1016,"POLYGON ((127.14628910086077 35.81969651112375, 127.14718741614487 35.81969651112375, 127.14718741614487 35.818968097442486, 127.14628910086077 35.818968097442486, 127.14628910086077 35.81969651112375))",0.018993352326685663,0.32432432432432434,0.8727895380125489,1.0,,,중앙동,0.5332474123844085
1017,"POLYGON ((127.14628910086077 35.8226100990118, 127.14718741614487 35.8226100990118, 127.14718741614487 35.821881712065455, 127.14628910086077 35.821881712065455, 127.14628910086077 35.8226100990118))",0.05698005698005698,0.21621621621621623,0.33419129893216704,0.4283166107082237,,,노송동,0.24446439550621812
1018,"POLYGON ((127.14628910086077 35.816054375882025, 127.14718741614487 35.816054375882025, 127.14718741614487 35.81532592878336, 127.14628910086077 35.81532592878336, 127.14628910086077 35.816054375882025))",0.009496676163342831,0.28378378378378377,0.2607895462715351,1.0,,,중앙동,0.44097112563000945
1019,"POLYGON ((127.14628910086077 35.81532592878336, 127.14718741614487 35.81532592878336, 127.14718741614487 35.81459747500137, 127.14628910086077 35.81459747500137, 127.14628910086077 35.81532592878336))",0.055080721747388414,0.3648648648648649,0.2607895462715351,1.0,,,중앙동,0.46270262636151016
1020,"POLYGON ((127.14628910086077 35.81459747500137, 127.14718741614487 35.81459747500137, 127.14718741614487 35.81386901453613, 127.14628910086077 35.81386901453613, 127.14628910086077 35.81459747500137))",0.057929724596391265,0.3918918918918919,0.19520362220422763,1.0,,,중앙동,0.4593354162408319
1021,"POLYGON ((127.14628910086077 35.81386901453613, 127.14718741614487 35.81386901453613, 127.14718741614487 35.8131405473877, 127.14628910086077 35.8131405473877, 127.14628910086077 35.81386901453613))",0.057929724596391265,0.3918918918918919,0.27787682944555625,1.0,,0.5318655851680185,중앙동,0.568974105681736
1022,"POLYGON ((127.14628910086077 35.818968097442486, 127.14718741614487 35.818968097442486, 127.14718741614487 35.818239677077614, 127.14628910086077 35.818239677077614, 127.14628910086077 35.818968097442486))",0.023741690408357077,0.32432432432432434,0.8727895380125489,0.4283166107082237,,,풍남동,0.33380874844947583
1023,"POLYGON ((127.14628910086077 35.818239677077614, 127.14718741614487 35.818239677077614, 127.14718741614487 35.817511250029206, 127.14628910086077 35.817511250029206, 127.14628910086077 35.818239677077614))",0.023741690408357077,0.2972972972972973,0.7411804009658498,0.4283166107082237,,,풍남동,0.31074774364896257
1024,"POLYGON ((127.14628910086077 35.817511250029206, 127.14718741614487 35.817511250029206, 127.14718741614487 35.816782816297334, 127.14628910086077 35.816782816297334, 127.14628910086077 35.817511250029206))",0.019943019943019943,0.2972972972972973,0.4822060008634709,1.0,,,중앙동,0.47509599363340954
1025,"POLYGON ((127.14628910086077 35.816782816297334, 127.14718741614487 35.816782816297334, 127.14718741614487 35.816054375882025, 127.14628910086077 35.816054375882025, 127.14628910086077 35.816782816297334))",0.009496676163342831,0.28378378378378377,0.3862209676926054,1.0,,,중앙동,0.458029798943275
1026,"POLYGON ((127.14628910086077 35.8131405473877, 127.14718741614487 35.8131405473877, 127.14718741614487 35.812412073556125, 127.14628910086077 35.812412073556125, 127.14628910086077 35.8131405473877))",0.042735042735042736,0.3783783783783784,0.27787682944555625,0.4283166107082237,,,풍남동,0.2658270336774451
1027,"POLYGON ((127.14628910086077 35.812412073556125, 127.14718741614487 35.812412073556125, 127.14718741614487 35.81168359304146, 127.14628910086077 35.81168359304146, 127.14628910086077 35.812412073556125))",0.005698005698005698,0.06756756756756757,0.20949163996828998,0.7249574157016689,,,완산동,0.29591199071730373
1028,"POLYGON ((127.14628910086077 35.81168359304146, 127.14718741614487 35.81168359304146, 127.14718741614487 35.810955105843775, 127.14628910086077 35.810955105843775, 127.14628910086077 35.81168359304146))",0.05128205128205129,0.2702702702702703,0.20949163996828998,0.7249574157016689,,,완산동,0.3408732211785342
1029,"POLYGON ((127.14718741614487 35.8211533184353, 127.14808573142899 35.8211533184353, 127.14808573142899 35.820424918121375, 127.14718741614487 35.820424918121375, 127.14718741614487 35.8211533184353))",0.03133903133903134,0.28378378378378377,0.22843341951599064,0.4283166107082237,,,풍남동,0.23947390879820302
1030,"POLYGON ((127.14718741614487 35.820424918121375, 127.14808573142899 35.820424918121375, 127.14808573142899 35.81969651112375, 127.14718741614487 35.81969651112375, 127.14718741614487 35.820424918121375))",0.03133903133903134,0.28378378378378377,0.6063349537050763,0.4283166107082237,,0.2074159907300116,풍남동,0.32924047573297077
1031,"POLYGON ((127.14718741614487 35.81969651112375, 127.14808573142899 35.81969651112375, 127.14808573142899 35.818968097442486, 127.14718741614487 35.818968097442486, 127.14718741614487 35.81969651112375))",0.018993352326685663,0.16216216216216217,0.6063349537050763,0.4283166107082237,,,풍남동,0.2659474296934976
1032,"POLYGON ((127.14718741614487 35.818968097442486, 127.14808573142899 35.818968097442486, 127.14808573142899 35.818239677077614, 127.14718741614487 35.818239677077614, 127.14718741614487 35.818968097442486))",0.030389363722697058,0.28378378378378377,0.6063349537050763,0.4283166107082237,,,풍남동,0.2907384129844809
1033,"POLYGON ((127.14718741614487 35.8226100990118, 127.14808573142899 35.8226100990118, 127.14808573142899 35.821881712065455, 127.14718741614487 35.821881712065455, 127.14718741614487 35.8226100990118))",0.05698005698005698,0.3918918918918919,0.22142832230767145,0.4283166107082237,,,노송동,0.26268268473934075
1034,"POLYGON ((127.14718741614487 35.821881712065455, 127.14808573142899 35.821881712065455, 127.14808573142899 35.8211533184353, 127.14718741614487 35.8211533184353, 127.14718741614487 35.821881712065455))",0.05698005698005698,0.21621621621621623,0.22843341951599064,0.4283166107082237,,,풍남동,0.23008132390561814
